Entity,Value Date,Amount Functional Currency,Liquidity Group
T056,2024-09-11,-102.2,TRP
T056,2024-09-11,-233.11,TRP
T056,2024-09-11,-416.56,TRP
T056,2024-09-11,-194.1,TRP
T056,2024-09-11,-67.15,TRP
T056,2024-09-11,-214.8,TRP
T056,2024-09-11,-647.7,TRP
T056,2024-09-11,-50.0,TRP
T056,2024-09-11,-128.36,TRP
T056,2024-09-11,-60.0,TRP
T056,2024-09-11,30.0,TRR
T056,2024-09-12,-48404.87,TRP
T056,2024-09-12,-87063.59,TRP
T056,2024-09-12,131.7,TRR
T056,2024-09-12,2393.07,TRR
T056,2024-09-13,5.44,TRR
T056,2024-09-13,5.58,TRR
T056,2024-09-13,5.59,TRR
T056,2024-09-13,22.45,TRR
T056,2024-09-13,54.19,TRR
T056,2024-09-13,67.69,TRR
T056,2024-09-13,106.98,TRR
T056,2024-09-13,209.35,TRR
T056,2024-09-13,209.47,TRR
T056,2024-09-13,220.54,TRR
T056,2024-09-13,269.48,TRR
T056,2024-09-13,282.78,TRR
T056,2024-09-13,-638.72,TRP
T056,2024-09-16,-16243.5,TRP
T056,2024-09-16,-18080.68,TRP
T056,2024-09-16,-1788.79,TRP
T056,2024-09-16,-6157.13,TRP
T056,2024-09-16,-1462.5,TRP
T056,2024-09-16,-9346.99,TRP
T056,2024-09-16,-1025.92,TRP
T056,2024-09-16,-1748.46,TRP
T056,2024-09-16,-7366.6,TRP
T056,2024-09-16,-21962.55,TRP
T056,2024-09-16,-4969.69,TRP
T056,2024-09-16,-23440.0,TRP
T056,2024-09-16,-40131.87,TRP
T056,2024-09-16,-82.85,TRP
T056,2024-09-16,-973.07,TRP
T056,2024-09-16,-268.73,TRP
T056,2024-09-16,-642.87,TRP
T056,2024-09-16,-144.92,TRP
T056,2024-09-16,-9.9,TRP
T056,2024-09-16,-1445.44,TRP
T056,2024-09-16,-417.34,TRP
T056,2024-09-16,-465.16,TRP
T056,2024-09-16,-29.4,TRP
T056,2024-09-16,-191.03,TRP
T056,2024-09-16,-37.35,TRP
T056,2024-09-16,-234.35,TRP
T056,2024-09-16,-4.61,TRP
T056,2024-09-16,-1656.3,TRP
T056,2024-09-16,-9.9,TRP
T056,2024-09-16,-42.48,TRP
T056,2024-09-16,-64.92,TRP
T056,2024-09-16,-320.89,TRP
T056,2024-09-16,-1909.25,TRP
T056,2024-09-16,-168.58,TRP
T056,2024-09-16,-159.14,TRP
T056,2024-09-16,-246.84,TRP
T056,2024-09-16,-1671.2,TRP
T056,2024-09-16,-2134.49,TRP
T056,2024-09-16,-1485.98,TRP
T056,2024-09-16,-396.26,TRP
T056,2024-09-16,-180.98,TRP
T056,2024-09-16,-2603.97,TRP
T056,2024-09-16,-8.11,TRP
T056,2024-09-16,-77.6,TRP
T056,2024-09-16,-1800.0,TRP
T056,2024-09-16,-137.25,TRP
T056,2024-09-16,-17121.64,TRP
T056,2024-09-16,-9127.6,TRP
T056,2024-09-16,-21115.59,TRP
T056,2024-09-16,-669.0,TRP
T056,2024-09-16,-9786.05,TRP
T056,2024-09-16,-49470.3,TRP
T056,2024-09-16,-2166.47,TRP
T056,2024-09-16,-1215.97,TRP
T056,2024-09-16,-16578.77,TRP
T056,2024-09-16,-322.71,TRP
T056,2024-09-16,-26672.0,TRP
T056,2024-09-16,-1222.1,TRP
T056,2024-09-16,-16994.56,TRP
T056,2024-09-16,-3080.51,TRP
T056,2024-09-16,-908.78,TRP
T056,2024-09-16,-474.12,TRP
T056,2024-09-16,-2825.97,TRP
T056,2024-09-16,-442.24,TRP
T056,2024-09-16,-24182.21,TRP
T056,2024-09-16,-699.13,TRP
T056,2024-09-16,-175.53,TRP
T056,2024-09-16,-3567.9,TRP
T056,2024-09-16,-683.41,TRP
T056,2024-09-16,-177.73,TRP
T056,2024-09-16,-6694.31,TRP
T056,2024-09-16,-45243.19,TRP
T056,2024-09-16,-1099.89,TRP
T056,2024-09-16,-49947.59,TRP
T056,2024-09-16,-4936.71,TRP
T056,2024-09-16,-25693.0,TRP
T056,2024-09-16,-11644.74,TRP
T056,2024-09-16,-326.7,TRP
T056,2024-09-16,-1582.98,TRP
T056,2024-09-16,-1324.95,TRP
T056,2024-09-16,-7617.31,TRP
T056,2024-09-16,-444.68,TRP
T056,2024-09-16,-4037.81,TRP
T056,2024-09-16,-14310.78,TRP
T056,2024-09-16,-2652.52,TRP
T056,2024-09-16,-8503.03,TRP
T056,2024-09-16,-531.05,TRP
T056,2024-09-16,-4274.43,TRP
T056,2024-09-16,-11447.28,TRP
T056,2024-09-16,-4563.74,TRP
T056,2024-09-16,-31290.6,TRP
T056,2024-09-16,-170.07,TRP
T056,2024-09-16,-1944.36,TRP
T056,2024-09-16,-382.37,TRP
T056,2024-09-16,-260.26,TRP
T056,2024-09-16,-31008.54,TRP
T056,2024-09-16,-112.53,TRP
T056,2024-09-16,-201.22,TRP
T056,2024-09-16,-3835.7,TRP
T056,2024-09-16,-109.43,TRP
T056,2024-09-16,-130.08,TRP
T056,2024-09-16,-149.07,TRP
T056,2024-09-16,-719.39,TRP
T056,2024-09-16,-733.74,TRP
T056,2024-09-16,-167.8,TRP
T056,2024-09-16,-114.05,TRP
T056,2024-09-16,-3618.87,TRP
T056,2024-09-16,-651.46,TRP
T056,2024-09-16,-4258.0,TRP
T056,2024-09-16,-4530.24,TRP
T056,2024-09-16,-3789.96,TRP
T056,2024-09-16,-9870.12,TRP
T056,2024-09-16,-3451.46,TRP
T056,2024-09-16,-595.31,TRP
T056,2024-09-16,-9631.6,TRP
T056,2024-09-16,-367.2,TRP
T056,2024-09-16,-7.26,TRP
T056,2024-09-16,-59.17,TRP
T056,2024-09-16,-672.16,TRP
T056,2024-09-16,-500.61,TRP
T056,2024-09-16,-7326.52,TRP
T056,2024-09-16,-472.93,TRP
T056,2024-09-16,-7111.32,TRP
T056,2024-09-16,-2983.86,TRP
T056,2024-09-16,-8957.64,TRP
T056,2024-09-16,-112.55,TRP
T056,2024-09-16,-9550.0,TRP
T056,2024-09-16,-847.0,TRP
T056,2024-09-16,-12.49,TRP
T056,2024-09-16,-32126.71,TRP
T056,2024-09-16,-22521.04,TRP
T056,2024-09-16,-7553.3,TRP
T056,2024-09-16,-3313.35,TRP
T056,2024-09-16,-2628.98,TRP
T056,2024-09-16,-3822.37,TRP
T056,2024-09-16,-1119.25,TRP
T056,2024-09-16,-18452.5,TRP
T056,2024-09-16,-16119.98,TRP
T056,2024-09-16,-318.88,TRP
T056,2024-09-16,-2502.1,TRP
T056,2024-09-16,-1161.6,TRP
T056,2024-09-16,-1141.03,TRP
T056,2024-09-16,-674.02,TRP
T056,2024-09-16,-4855.73,TRP
T056,2024-09-16,-3528.69,TRP
T056,2024-09-16,-1414.36,TRP
T056,2024-09-16,-1011.38,TRP
T056,2024-09-16,-1657.7,TRP
T056,2024-09-16,-3359.93,TRP
T056,2024-09-16,-2217.93,TRP
T056,2024-09-16,-36.98,TRP
T056,2024-09-16,-3629.09,TRP
T056,2024-09-16,-276.09,TRP
T056,2024-09-16,-1468.83,TRP
T056,2024-09-16,-5319.12,TRP
T056,2024-09-16,-202.22,TRP
T056,2024-09-16,-1211.0,TRP
T056,2024-09-16,-6572.91,TRP
T056,2024-09-16,-7618.45,TRP
T056,2024-09-16,-10355.13,TRP
T056,2024-09-16,-188.0,TRP
T056,2024-09-16,-633.99,TRP
T056,2024-09-16,-3528.36,TRP
T056,2024-09-16,-1173.22,TRP
T056,2024-09-16,-3813.68,TRP
T056,2024-09-16,-5040.13,TRP
T056,2024-09-16,-840.31,TRP
T056,2024-09-16,-314.6,TRP
T056,2024-09-16,-131.91,TRP
T056,2024-09-16,-259.91,TRP
T056,2024-09-16,-540.0,TRP
T056,2024-09-16,-131.65,TRP
T056,2024-09-16,-4276.61,TRP
T056,2024-09-16,-1200.33,TRP
T056,2024-09-16,-44.77,TRP
T056,2024-09-16,-232.57,TRP
T056,2024-09-16,-843.88,TRP
T056,2024-09-16,-1294.89,TRP
T056,2024-09-16,-3464.0,TRP
T056,2024-09-16,-9039.17,TRP
T056,2024-09-16,-1449.05,TRP
T056,2024-09-16,-2639.73,TRP
T056,2024-09-16,-6803.77,TRP
T056,2024-09-16,-32498.43,TRP
T056,2024-09-16,-1119.25,TRP
T056,2024-09-16,-6579.22,TRP
T056,2024-09-16,-8203.52,TRP
T056,2024-09-16,-2550.68,TRP
T056,2024-09-16,-74.05,TRP
T056,2024-09-16,-519.96,TRP
T056,2024-09-16,-32986.79,TRP
T056,2024-09-16,-498.01,TRP
T056,2024-09-16,-3024.35,TRP
T056,2024-09-16,-722.37,TRP
T056,2024-09-16,-4666.97,TRP
T056,2024-09-16,-4808.69,TRP
T056,2024-09-16,-28428.76,TRP
T056,2024-09-16,-544.5,TRP
T056,2024-09-16,-222.64,TRP
T056,2024-09-16,-13962.99,TRP
T056,2024-09-16,-2472.13,TRP
T056,2024-09-16,-1191.41,TRP
T056,2024-09-16,-737.33,TRP
T056,2024-09-16,-15444.54,TRP
T056,2024-09-16,-614.32,TRP
T056,2024-09-16,-381.44,TRP
T056,2024-09-16,-29300.15,TRP
T056,2024-09-16,-14484.91,TRP
T056,2024-09-16,-602.0,TRP
T056,2024-09-16,-34693.0,TRP
T056,2024-09-16,-2783.0,TRP
T056,2024-09-16,-1588.23,TRP
T056,2024-09-16,-3129.27,TRP
T056,2024-09-16,-4586.88,TRP
T056,2024-09-16,-418.9,TRP
T056,2024-09-16,-488.48,TRP
T056,2024-09-16,-36.3,TRP
T056,2024-09-16,-405.79,TRP
T056,2024-09-16,-472.9,TRP
T056,2024-09-16,-182.37,TRP
T056,2024-09-16,-20203.5,TRP
T056,2024-09-16,-11480.07,TRP
T056,2024-09-16,-5620.02,TRP
T056,2024-09-16,-183.74,TRP
T056,2024-09-16,-5214.5,TRP
T056,2024-09-16,-2159.25,TRP
T056,2024-09-16,-917.18,TRP
T056,2024-09-16,-63.16,TRP
T056,2024-09-16,-10305.78,TRP
T056,2024-09-16,-33.48,TRP
T056,2024-09-16,-2894.32,TRP
T056,2024-09-16,-459.8,TRP
T056,2024-09-16,-6833.35,TRP
T056,2024-09-16,-19352.0,TRP
T056,2024-09-16,-722.37,TRP
T056,2024-09-16,-297.19,TRP
T056,2024-09-16,-4098.27,TRP
T056,2024-09-16,-8767.56,TRP
T056,2024-09-16,-5280.0,TRP
T056,2024-09-16,-11312.09,TRP
T056,2024-09-16,-11346.13,TRP
T056,2024-09-16,-754.24,TRP
T056,2024-09-16,-6800.08,TRP
T056,2024-09-16,-137.02,TRP
T056,2024-09-16,-9399.06,TRP
T056,2024-09-16,-552.02,TRP
T056,2024-09-16,-3573.13,TRP
T056,2024-09-16,-537.87,TRP
T056,2024-09-16,-3828.55,TRP
T056,2024-09-16,-777.92,TRP
T056,2024-09-16,-2518.88,TRP
T056,2024-09-16,-161.0,TRP
T056,2024-09-16,-5833.34,TRP
T056,2024-09-16,-1097.03,TRP
T056,2024-09-16,-303.83,TRP
T056,2024-09-16,-130.1,TRP
T056,2024-09-16,-9300.14,TRP
T056,2024-09-16,-29.07,TRP
T056,2024-09-16,-801.02,TRP
T056,2024-09-16,-805.03,TRP
T056,2024-09-16,-706.64,TRP
T056,2024-09-16,-388.85,TRP
T056,2024-09-16,-495.0,TRP
T056,2024-09-16,-1452.0,TRP
T056,2024-09-16,-2556.49,TRP
T056,2024-09-16,-1918.16,TRP
T056,2024-09-16,-1850.64,TRP
T056,2024-09-16,-3724.01,TRP
T056,2024-09-16,-302.86,TRP
T056,2024-09-16,-847.0,TRP
T056,2024-09-16,-310.97,TRP
T056,2024-09-16,-10041.79,TRP
T056,2024-09-16,-649.77,TRP
T056,2024-09-16,-830.79,TRP
T056,2024-09-16,-191.18,TRP
T056,2024-09-16,-2885.78,TRP
T056,2024-09-16,-743.65,TRP
T056,2024-09-16,-397.0,TRP
T056,2024-09-16,-7436.48,TRP
T056,2024-09-16,-42814.5,TRP
T056,2024-09-16,-2988.17,TRP
T056,2024-09-16,-3338.67,TRP
T056,2024-09-16,-413.5,TRP
T056,2024-09-16,-2795.1,TRP
T056,2024-09-16,-19.72,TRP
T056,2024-09-16,-181.0,TRP
T056,2024-09-16,-1344.68,TRP
T056,2024-09-16,-11785.0,TRP
T056,2024-09-16,-4959.48,TRP
T056,2024-09-16,-274.67,TRP
T056,2024-09-16,-11949.96,TRP
T056,2024-09-16,-2234.3,TRP
T056,2024-09-16,-1047.8,TRP
T056,2024-09-16,-12564.54,TRP
T056,2024-09-16,-3890.0,TRP
T056,2024-09-16,-782.1,TRP
T056,2024-09-16,-4682.96,TRP
T056,2024-09-16,-117.61,TRP
T056,2024-09-16,-2112.0,TRP
T056,2024-09-16,-8615.16,TRP
T056,2024-09-16,-1754.5,TRP
T056,2024-09-16,-18409.04,TRP
T056,2024-09-16,-4068.36,TRP
T056,2024-09-16,-49520.0,TRP
T056,2024-09-16,-565.59,TRP
T056,2024-09-16,-8433.95,TRP
T056,2024-09-16,-22034.96,TRP
T056,2024-09-16,-20040.0,TRP
T056,2024-09-16,-47253.8,TRP
T056,2024-09-16,-6160.0,TRP
T056,2024-09-16,-7854.09,TRP
T056,2024-09-16,-45624.0,TRP
T056,2024-09-16,-13496.34,TRP
T056,2024-09-16,-5027.55,TRP
T056,2024-09-16,-14075.0,TRP
T056,2024-09-16,-7477.2,TRP
T056,2024-09-16,-12780.73,TRP
T056,2024-09-16,-2459.8,TRP
T056,2024-09-16,-19760.25,TRP
T056,2024-09-16,-434.33,TRP
T056,2024-09-16,-11738.21,TRP
T056,2024-09-16,-2874.96,TRP
T056,2024-09-16,-15234.75,TRP
T056,2024-09-16,-5861.61,TRP
T056,2024-09-16,-36768.4,TRP
T056,2024-09-16,-154.1,TRP
T056,2024-09-16,-15284.72,TRP
T056,2024-09-16,-1028.5,TRP
T056,2024-09-16,-60.35,TRP
T056,2024-09-16,-634.73,TRP
T056,2024-09-16,-864.0,TRP
T056,2024-09-16,-569.0,TRP
T056,2024-09-16,-150.0,TRP
T056,2024-09-16,-4000.0,TRP
T056,2024-09-16,-85.0,TRP
T056,2024-09-16,-4652.49,TRP
T056,2024-09-16,-25693.12,TRP
T056,2024-09-16,-9432.0,TRP
T056,2024-09-16,-261.65,TRP
T056,2024-09-16,-3725.31,TRP
T056,2024-09-16,-82.28,TRP
T056,2024-09-16,-5412.0,TRP
T056,2024-09-16,-741.78,TRP
T056,2024-09-16,-16571.72,TRP
T056,2024-09-16,-104.02,TRP
T056,2024-09-16,-1953.02,TRP
T056,2024-09-16,-17208.0,TRP
T056,2024-09-16,-36.0,TRP
T056,2024-09-16,-3513.46,TRP
T056,2024-09-16,-5786.93,TRP
T056,2024-09-16,-1832.9,TRP
T056,2024-09-16,-9336.36,TRP
T056,2024-09-16,-7752.05,TRP
T056,2024-09-16,-1869.45,TRP
T056,2024-09-16,-1751.11,TRP
T056,2024-09-16,-2359.5,TRP
T056,2024-09-16,-8980.27,TRP
T056,2024-09-16,-521.96,TRP
T056,2024-09-16,-2319.41,TRP
T056,2024-09-16,-48.9,TRP
T056,2024-09-16,-1884.58,TRP
T056,2024-09-16,-4357.64,TRP
T056,2024-09-16,-10562.17,TRP
T056,2024-09-16,-54.45,TRP
T056,2024-09-16,-996.0,TRP
T056,2024-09-16,-175.74,TRP
T056,2024-09-16,-3940.8,TRP
T056,2024-09-16,-335.13,TRP
T056,2024-09-16,-19581.63,TRP
T056,2024-09-16,-3105.31,TRP
T056,2024-09-16,-1098.55,TRP
T056,2024-09-16,-3944.87,TRP
T056,2024-09-16,-10753.12,TRP
T056,2024-09-16,-2282.62,TRP
T056,2024-09-16,-859.1,TRP
T056,2024-09-16,-3000.0,TRP
T056,2024-09-16,-3987.06,TRP
T056,2024-09-16,-24988.08,TRP
T056,2024-09-16,-206.78,TRP
T056,2024-09-16,-331.45,TRP
T056,2024-09-16,-159.0,TRP
T056,2024-09-16,-116.5,TRP
T056,2024-09-16,-14350.84,TRP
T056,2024-09-16,-439.59,TRP
T056,2024-09-16,-741.13,TRP
T056,2024-09-16,-205.0,TRP
T056,2024-09-16,-966.49,TRP
T056,2024-09-16,-4600.8,TRP
T056,2024-09-16,-4297.92,TRP
T056,2024-09-16,-276.87,TRP
T056,2024-09-16,-1972.0,TRP
T056,2024-09-16,-29050.0,TRP
T056,2024-09-16,-9797.11,TRP
T056,2024-09-16,-2593.72,TRP
T056,2024-09-16,-4857.04,TRP
T056,2024-09-16,-14660.36,TRP
T056,2024-09-16,-1267.4,TRP
T056,2024-09-16,-7583.38,TRP
T056,2024-09-16,-30997.78,TRP
T056,2024-09-16,-1588.71,TRP
T056,2024-09-16,-7191.78,TRP
T056,2024-09-16,-777.53,TRP
T056,2024-09-16,-3704.78,TRP
T056,2024-09-16,-9372.37,TRP
T056,2024-09-16,-9388.86,TRP
T056,2024-09-16,-7430.17,TRP
T056,2024-09-16,-942.6,TRP
T056,2024-09-16,-410.06,TRP
T056,2024-09-16,-12482.99,TRP
T056,2024-09-16,-480.19,TRP
T056,2024-09-16,-10853.7,TRP
T056,2024-09-16,-663.38,TRP
T056,2024-09-16,-1794.87,TRP
T056,2024-09-16,-375.1,TRP
T056,2024-09-16,-6552.83,TRP
T056,2024-09-16,-19344.0,TRP
T056,2024-09-16,-1005.0,TRP
T056,2024-09-16,-2268.75,TRP
T056,2024-09-16,-1414.7,TRP
T056,2024-09-16,-425.38,TRP
T056,2024-09-16,-2592.0,TRP
T056,2024-09-16,-1010.35,TRP
T056,2024-09-16,-97.83,TRP
T056,2024-09-16,-189.4,TRP
T056,2024-09-16,-31485.0,TRP
T056,2024-09-16,-1145.17,TRP
T056,2024-09-16,-103.76,TRP
T056,2024-09-16,-2581.75,TRP
T056,2024-09-16,-791.61,TRP
T056,2024-09-16,-79.09,TRP
T056,2024-09-16,-10461.66,TRP
T056,2024-09-16,-1180.96,TRP
T056,2024-09-16,-4987.8,TRP
T056,2024-09-16,-3199.16,TRP
T056,2024-09-16,-2540.2,TRP
T056,2024-09-16,-670.21,TRP
T056,2024-09-16,-315.32,TRP
T056,2024-09-16,-1359.07,TRP
T056,2024-09-16,-33014.4,TRP
T056,2024-09-16,-387.83,TRP
T056,2024-09-16,-1262449.65,TRP
T056,2024-09-16,-1150827.16,TRP
T056,2024-09-16,-1017186.5,TRP
T056,2024-09-16,-13200.0,TRP
T056,2024-09-16,30.0,TRR
T056,2024-09-17,-1217.43,TRP
T056,2024-09-17,30.0,TRR
T056,2024-09-18,-348.5,TRP
T056,2024-09-18,-700.0,TRP
T056,2024-09-18,-17.86,TRP
T056,2024-09-18,-485.46,TRP
T056,2024-09-18,-444.0,TRP
T056,2024-09-18,-57.08,TRP
T056,2024-09-18,-46.31,TRP
T056,2024-09-18,-41.74,TRP
T056,2024-09-18,-14.92,TRP
T056,2024-09-18,-571.74,TRP
T056,2024-09-18,-83.3,TRP
T056,2024-09-18,-43.97,TRP
T056,2024-09-18,-368.99,TRP
T056,2024-09-18,-102.22,TRP
T056,2024-09-18,-531.7,TRP
T056,2024-09-18,-35.4,TRP
T056,2024-09-18,-38.33,TRP
T056,2024-09-18,-10.22,TRP
T056,2024-09-18,-85.18,TRP
T056,2024-09-18,-212.1,TRP
T056,2024-09-18,-45.6,TRP
T056,2024-09-18,-25.55,TRP
T056,2024-09-18,-25.56,TRP
T056,2024-09-18,-66.87,TRP
T056,2024-09-18,-38.55,TRP
T056,2024-09-18,-937.06,TRP
T056,2024-09-18,-1197.9,TRP
T056,2024-09-18,-4846.0,TRP
T056,2024-09-18,-5517.6,TRP
T056,2024-09-18,-8980.62,TRP
T056,2024-09-18,-7424.73,TRP
T056,2024-09-18,-926.68,TRP
T056,2024-09-18,-966.19,TRP
T056,2024-09-18,-21980.0,TRP
T056,2024-09-18,-713.42,TRP
T056,2024-09-18,-107.5,TRP
T056,2024-09-18,-94.4,TRP
T056,2024-09-18,-753.84,TRP
T056,2024-09-18,-5330.39,TRP
T056,2024-09-18,-3920.4,TRP
T056,2024-09-18,-566.28,TRP
T056,2024-09-18,-10801.31,TRP
T056,2024-09-18,-556.6,TRP
T056,2024-09-18,-305.59,TRP
T056,2024-09-18,-264.93,TRP
T056,2024-09-18,-3819.11,TRP
T056,2024-09-18,-5898.0,TRP
T056,2024-09-18,30.0,TRR
T056,2024-09-18,158.0,TRR
T056,2024-09-18,58090.7,TRR
T056,2024-09-18,-5941.81,TRP
T056,2024-09-19,919.34,TRR
T056,2024-09-19,-8.32,TRP
T056,2024-09-20,-204149.03,TRP
T056,2024-09-20,-11579924.4,TRP
T056,2024-09-20,-33803.16,TRP
T056,2024-09-20,-16148.26,TRP
T056,2024-09-20,-7877.3,TRP
T056,2024-09-20,-235.77,TRP
T056,2024-09-20,-47475.1,TRP
T056,2024-09-20,-12820.0,TRP
T056,2024-09-20,-1820.05,TRP
T056,2024-09-20,-144.74,TRP
T056,2024-09-20,-1060.47,TRP
T056,2024-09-20,-37.89,TRP
T056,2024-09-20,-79.56,TRP
T056,2024-09-20,-741.97,TRP
T056,2024-09-20,-8.72,TRP
T056,2024-09-20,-411.4,TRP
T056,2024-09-20,-42.59,TRP
T056,2024-09-20,-33.31,TRP
T056,2024-09-20,-85.33,TRP
T056,2024-09-20,-2242.8,TRP
T056,2024-09-20,-548.53,TRP
T056,2024-09-20,-112.38,TRP
T056,2024-09-20,-728.83,TRP
T056,2024-09-20,-7873.62,TRP
T056,2024-09-20,-148.5,TRP
T056,2024-09-20,-746.99,TRP
T056,2024-09-20,-1005.34,TRP
T056,2024-09-20,-4835.26,TRP
T056,2024-09-20,-490.67,TRP
T056,2024-09-20,-134.19,TRP
T056,2024-09-20,-28169.53,TRP
T056,2024-09-20,-212.92,TRP
T056,2024-09-20,-2694.67,TRP
T056,2024-09-20,-1103.52,TRP
T056,2024-09-20,-4667.58,TRP
T056,2024-09-20,-4887.19,TRP
T056,2024-09-20,-520.24,TRP
T056,2024-09-20,-121.0,TRP
T056,2024-09-20,-758.02,TRP
T056,2024-09-20,-605.0,TRP
T056,2024-09-20,-8703.53,TRP
T056,2024-09-20,-2704.35,TRP
T056,2024-09-20,-241.03,TRP
T056,2024-09-20,-57.8,TRP
T056,2024-09-20,-506.99,TRP
T056,2024-09-20,-233.77,TRP
T056,2024-09-20,-1315.27,TRP
T056,2024-09-20,-203.6,TRP
T056,2024-09-20,-451.23,TRP
T056,2024-09-20,-465.61,TRP
T056,2024-09-20,-4484.54,TRP
T056,2024-09-20,-31.94,TRP
T056,2024-09-20,-697.24,TRP
T056,2024-09-20,-14822.39,TRP
T056,2024-09-20,-2798.13,TRP
T056,2024-09-20,-2309.29,TRP
T056,2024-09-20,-2797.52,TRP
T056,2024-09-20,-8327.22,TRP
T056,2024-09-20,-2986.28,TRP
T056,2024-09-20,-2454.61,TRP
T056,2024-09-20,-2238.5,TRP
T056,2024-09-20,-484.0,TRP
T056,2024-09-20,-640.3,TRP
T056,2024-09-20,-544.32,TRP
T056,2024-09-20,-16407.6,TRP
T056,2024-09-20,-4994.4,TRP
T056,2024-09-20,-6116.48,TRP
T056,2024-09-20,-41859.68,TRP
T056,2024-09-20,-6132.06,TRP
T056,2024-09-20,-4570.0,TRP
T056,2024-09-20,-1249.69,TRP
T056,2024-09-20,-6473.08,TRP
T056,2024-09-20,-9180.2,TRP
T056,2024-09-20,-774.88,TRP
T056,2024-09-20,-804.4,TRP
T056,2024-09-20,-394.9,TRP
T056,2024-09-20,-449.08,TRP
T056,2024-09-20,-4969.45,TRP
T056,2024-09-20,-3197.55,TRP
T056,2024-09-20,-221.14,TRP
T056,2024-09-20,-2274.87,TRP
T056,2024-09-20,-105.75,TRP
T056,2024-09-20,-12.92,TRP
T056,2024-09-20,-691.49,TRP
T056,2024-09-20,-796.63,TRP
T056,2024-09-20,-12057.65,TRP
T056,2024-09-20,-2313.23,TRP
T056,2024-09-20,-90.02,TRP
T056,2024-09-20,-1542.75,TRP
T056,2024-09-20,-4289.49,TRP
T056,2024-09-20,-546.01,TRP
T056,2024-09-20,-312.0,TRP
T056,2024-09-20,-1052.07,TRP
T056,2024-09-20,-4843.58,TRP
T056,2024-09-20,-319.37,TRP
T056,2024-09-20,-2720.08,TRP
T056,2024-09-20,-1111.5,TRP
T056,2024-09-20,-2192.52,TRP
T056,2024-09-20,-256.37,TRP
T056,2024-09-20,-1692.31,TRP
T056,2024-09-20,-15073.0,TRP
T056,2024-09-20,-364.21,TRP
T056,2024-09-20,-2126.53,TRP
T056,2024-09-20,-488.74,TRP
T056,2024-09-20,-18699.86,TRP
T056,2024-09-20,-13230.51,TRP
T056,2024-09-20,-1254.41,TRP
T056,2024-09-20,-666.47,TRP
T056,2024-09-20,-14487.9,TRP
T056,2024-09-20,-25873.15,TRP
T056,2024-09-20,-755.04,TRP
T056,2024-09-20,-3800.0,TRP
T056,2024-09-20,-851.84,TRP
T056,2024-09-20,-1437.7,TRP
T056,2024-09-20,-79.99,TRP
T056,2024-09-20,-44525.52,TRP
T056,2024-09-20,-72.21,TRP
T056,2024-09-20,-9109.45,TRP
T056,2024-09-20,-3819.24,TRP
T056,2024-09-20,-50.0,TRP
T056,2024-09-20,-1668.0,TRP
T056,2024-09-20,-344.0,TRP
T056,2024-09-20,-607.34,TRP
T056,2024-09-20,-670.7,TRP
T056,2024-09-20,-1212.5,TRP
T056,2024-09-20,-6194.6,TRP
T056,2024-09-20,-28350.0,TRP
T056,2024-09-20,-1426.11,TRP
T056,2024-09-20,-2904.0,TRP
T056,2024-09-20,-29651.97,TRP
T056,2024-09-20,-5280.0,TRP
T056,2024-09-20,-50.0,TRP
T056,2024-09-20,-3499.62,TRP
T056,2024-09-20,-14698.74,TRP
T056,2024-09-20,-27963.11,TRP
T056,2024-09-20,-2850.0,TRP
T056,2024-09-20,-700.74,TRP
T056,2024-09-20,-218.2,TRP
T056,2024-09-20,-49000.0,TRP
T056,2024-09-20,-18395.0,TRP
T056,2024-09-20,-1560.0,TRP
T056,2024-09-20,-3261.65,TRP
T056,2024-09-20,-525.38,TRP
T056,2024-09-20,-42769.73,TRP
T056,2024-09-20,-4244.68,TRP
T056,2024-09-20,-8285.25,TRP
T056,2024-09-20,-2504.7,TRP
T056,2024-09-20,-1250.37,TRP
T056,2024-09-20,-1852.33,TRP
T056,2024-09-20,-26437.75,TRP
T056,2024-09-20,-18891.35,TRP
T056,2024-09-20,-4077.7,TRP
T056,2024-09-20,-181.5,TRP
T056,2024-09-20,-1766.6,TRP
T056,2024-09-20,-3035.01,TRP
T056,2024-09-20,-11863.18,TRP
T056,2024-09-20,-103.89,TRP
T056,2024-09-20,-610408.25,TRP
T056,2024-09-20,30.0,TRR
T056,2024-09-20,-12.71,TRP
T056,2024-09-20,-12.71,TRP
T056,2024-09-20,-368.16,TRP
T056,2024-09-20,-3264.28,TRP
T056,2024-09-23,-23201.56,TRP
T056,2024-09-23,-219013.69,TRP
T056,2024-09-23,-151631.04,TRP
T056,2024-09-23,-111022.74,TRP
T056,2024-09-23,-377449.51,TRP
T056,2024-09-23,-131931.69,TRP
T056,2024-09-23,-53291.2,TRP
T056,2024-09-23,-131297.61,TRP
T056,2024-09-23,-389633.05,TRP
T056,2024-09-23,-450439.22,TRP
T056,2024-09-23,-114982.66,TRP
T056,2024-09-23,65.01,TRR
T056,2024-09-23,85.01,TRR
T056,2024-09-23,90.0,TRR
T056,2024-09-24,-400.0,TRP
T056,2024-09-24,-41197.83,TRP
T056,2024-09-24,-289.74,TRP
T056,2024-09-24,-99975.68,TRP
T056,2024-09-24,-41.42,TRP
T056,2024-10-01,-53886.0,TRP
T056,2024-09-25,30.0,TRR
T056,2024-09-25,968.22,TRR
T056,2024-09-25,-2681.78,TRP
T056,2024-09-26,30.0,TRR
