test_week,horizon,horizon_date,entity_id,liquidity_group,model,strategy,actual,forecast_p90,error,abs_error,wape,directionality,target_wape,meets_target
2025-07-07,3,2025-07-21,V751,TRR,xgboost,direct,2929072.21,2.832401e+06,-96671.20999999996,96671.20999999996,0.03300403782124578,1,0.1,True
2025-07-07,4,2025-07-28,V751,TRR,xgboost,direct,2265333.36,2.2688935e+06,3560.1400000001304,3560.1400000001304,0.0015715744370621595,1,0.125,True
2025-07-07,5,2025-08-04,V751,TRR,xgboost,direct,1308717.09,2.0888451e+06,780128.0349999999,780128.0349999999,0.5961013583157226,1,0.15,False
2025-07-07,6,2025-08-11,V751,TRR,xgboost,direct,1241895.22,2.0887014e+06,846806.155,846806.155,0.6818660232865701,1,0.175,False
2025-07-07,7,2025-08-18,V751,TRR,xgboost,direct,2143159.75,2.237187e+06,94027.25,94027.25,0.043873187708009166,1,0.2,True
2025-07-07,8,2025-08-25,V751,TRR,xgboost,direct,3096421.66,3.0941325e+06,-2289.160000000149,2289.160000000149,0.0007392920769066539,1,0.225,True
2025-07-07,1,2025-07-07,V756,TRP,xgboost,direct,-3454881.1,-1.0195019e+06,2435379.225,2435379.225,0.7049097073123587,1,0.05,False
2025-07-07,2,2025-07-14,V756,TRP,xgboost,direct,-202656.15,-578632.25,-375976.1,375976.1,1.855241501429885,1,0.075,False
2025-07-07,3,2025-07-21,V756,TRP,xgboost,direct,-224783.85,-221520.84,3263.006250000006,3263.006250000006,0.014516195224879394,1,0.1,True
2025-07-07,4,2025-07-28,V756,TRP,xgboost,direct,-1667569.01,-611435.56,1056133.4475,1056133.4475,0.633337175952916,1,0.125,False
2025-07-07,5,2025-08-04,V756,TRP,xgboost,direct,-814311.1299999999,-872279.9,-57968.74500000011,57968.74500000011,0.07118746491896791,1,0.15,True
2025-07-07,6,2025-08-11,V756,TRP,xgboost,direct,-79655.6,-75071.42,4584.178125000006,4584.178125000006,0.05754997922305532,1,0.175,True
2025-07-07,7,2025-08-18,V756,TRP,xgboost,direct,-32884.03,-14008.64,18875.3903515625,18875.3903515625,0.5739986963751857,1,0.2,False
2025-07-07,8,2025-08-25,V756,TRP,xgboost,direct,-1091134.9,-934622.5,156512.3999999999,156512.3999999999,0.14344000911344684,1,0.225,True
2025-07-07,1,2025-07-07,V756,TRR,xgboost,direct,2854286.85,2.873015e+06,18728.149999999907,18728.149999999907,0.006561411303142116,1,0.05,True
2025-07-07,2,2025-07-14,V756,TRR,xgboost,direct,1103643.28,2.0722442e+06,968600.97,968600.97,0.877639530410587,1,0.075,False
2025-07-07,3,2025-07-21,V756,TRR,xgboost,direct,1588762.2,1.9653126e+06,376550.42500000005,376550.42500000005,0.2370086756847564,1,0.1,False
2025-07-07,4,2025-07-28,V756,TRR,xgboost,direct,27154965.89,2.4039578e+07,-3115387.8900000006,3115387.8900000006,0.11472626784433794,1,0.125,True
2025-07-07,5,2025-08-04,V756,TRR,xgboost,direct,3613737.14,3.549356e+06,-64381.14000000013,64381.14000000013,0.017815667688546966,1,0.15,True
2025-07-07,6,2025-08-11,V756,TRR,xgboost,direct,1062432.4,2.0757799e+06,1013347.4750000001,1013347.4750000001,0.9537994840895291,1,0.175,False
2025-07-07,7,2025-08-18,V756,TRR,xgboost,direct,588449.08,2.0740832e+06,1485634.17,1485634.17,2.524660536473266,1,0.2,False
